RAmdeg,DEmdeg,BTmag,VTmag,HIP
345.93434535,-30.44484416,7.987,6.892,113878
346.74157919,-30.04814942,7.062,6.621,114139
347.69414841,-29.52515087,6.848,6.547,114453
344.89898941,-29.46231285,5.817,5.536,113532
347.08778008,-28.82367732,6.71,5.7,114254
345.33077993,-28.85395893,7.307,5.697,113669
340.0929386,-30.6588692,7.581,6.022,111934
340.59202777,-29.36104576,8.148,6.346,112102
339.68612999,-28.7482162,7.789,6.573,111801
339.93409683,-28.32566121,7.581,6.425,111879
342.83724395,-29.53631058,7.131,6.088,112862
342.11740856,-27.56435766,7.992,6.93,112612
341.98417073,-25.9120277,7.46,6.411,112567
332.10804877,-34.04383939,6.954,5.149,109289
332.48208947,-34.01496867,5.642,5.399,109404
332.17768323,-33.12568946,6.609,6.41,109306
332.09586308,-32.98846662,4.572,4.502,109285
332.5365834,-32.54840635,5.491,4.988,109422
330.63734972,-32.13375004,7.225,6.688,108809
328.98182589,-30.6059157,7.591,6.518,108259
331.09931466,-29.91653082,8.578,6.645,108952
330.20935288,-28.45377033,5.588,5.696,108661
330.20935288,-28.45377033,6.699,6.766,108661
332.5006396,-28.29243543,6.622,6.456,109412
333.5781279,-27.7669083,5.292,5.412,109789
332.86313161,-27.15237344,8.306,6.988,109551
333.23951896,-26.32779299,6.394,6.205,109667
331.15319622,-26.8223607,5.751,5.927,108975
331.12488964,-25.88324164,7.963,6.852,108960
337.44173284,-27.10726607,6.342,5.988,111045
337.72405731,-26.07375463,7.829,6.552,111138
340.16392911,-27.04361888,4.048,4.16,111954
341.38505221,-25.23692367,6.719,6.547,112362
338.90156064,-23.99109454,7.242,6.076,111515
334.15609495,-25.89816236,7.597,6.266,109990
335.87853315,-24.76266194,6.741,5.634,110529
333.43514162,-25.18090377,6.171,5.641,109737
333.6965343,-24.00470461,7.328,6.925,109838
334.24932296,-23.1402553,7.522,6.294,110018
336.54459922,-23.68244737,6.258,6.273,110746
335.39820168,-21.59823135,6.485,5.242,110391
338.67348703,-20.70821219,5.72,5.254,111449
271.95150964,-64.55018101,8.058,6.537,88815
274.91720105,-63.88657192,6.884,6.247,89805
276.38179316,-63.0215363,6.36,6.147,90304
272.1450547,-63.66853771,4.625,4.359,88866
273.56800221,-63.6896789,8.344,6.635,89370
273.91923678,-63.05536894,6.775,5.687,89487
277.84344241,-62.27830805,4.478,4.593,90797
,,4.006,4.181,92609
285.04892974,-60.20370546,7.628,6.963,93295
284.65186551,-60.20054835,6.884,5.279,93163
281.29803121,-61.09519413,7.968,6.194,92008
286.00424648,-57.95996956,7.362,6.398,93629
272.60899028,-62.0022259,6.183,5.535,89042
275.80677423,-61.4939018,6.296,4.54,90098
275.76861034,-60.7492118,7.089,6.84,90089
275.17578655,-59.8398858,6.827,6.959,89902
278.37281261,-58.70878658,7.278,6.522,90981
279.94911411,-58.86919756,8.279,6.888,91512
281.34950695,-56.88196289,8.04,6.372,92021
283.94042693,-56.42337655,8.879,6.948,92902
289.67309211,-56.14469554,6.592,6.777,94899
292.4692166,-55.44175644,7.371,6.236,95866
292.64422157,-55.11005106,6.796,6.336,95932
298.16302529,-54.9764592,6.547,6.385,97819
298.15716951,-54.97102951,6.809,5.803,97816
295.07800047,-54.41779026,7.523,6.358,96781
295.1751975,-54.21036014,7.077,6.918,96806
297.22953232,-52.88810906,7.728,6.394,97491
287.21801825,-55.72042182,7.877,6.574,94054
291.95048739,-54.32527185,7.556,5.853,95690
290.71335627,-54.42393097,5.044,5.022,95261
290.90381772,-53.94613544,7.856,6.723,95322
289.54074939,-53.38708619,6.939,6.418,94858
289.15280965,-52.43779518,8.067,6.88,94735
293.22424782,-53.18562045,6.114,5.782,96141
293.98835203,-53.00808173,8.594,6.934,96399
272.48984359,-59.04018341,8.426,6.559,89006
271.17748756,-59.20957713,7.628,6.95,88531
271.62306732,-58.57094178,6.691,6.808,88702
277.48641033,-57.52314607,7.001,5.852,90664
276.31998747,-57.09550453,7.35,6.895,90282
274.28138384,-56.02335146,5.27,5.353,89605
278.60532123,-54.08806272,7.202,6.759,91050
283.16518017,-52.107373,6.389,5.28,92646
283.30001243,-51.93144072,6.17,6.271,92687
272.92997972,-55.36170799,8.964,6.982,89152
276.76760191,-53.1102048,7.492,6.095,
278.62966885,-52.89151817,7.854,6.346,91062
278.7235778,-52.3875061,8.279,6.962,91093
281.48331066,-50.87271686,6.128,6.221,92072
278.67490858,-50.72170818,8.47,6.925,91084
280.33758682,-50.47266053,7.655,6.642,91647
281.74627622,-50.09463776,6.872,6.572,92157
281.8513681,-49.63052301,6.834,6.905,92199
284.61569182,-52.93863011,4.775,4.829,93148
286.58314501,-52.34091201,5.809,5.235,93815
289.9059307,-51.57260776,6.66,6.581,94975
290.6572916,-51.23128315,6.808,6.461,95239
285.98982359,-51.01860356,7.533,6.068,93624
286.72839101,-50.3231466,6.207,6.265,93860
288.19225129,-50.48642162,7.333,6.214,94398
288.75325562,-48.96264591,8.484,6.965,94593
291.48413636,-49.84288513,7.885,6.759,95532
293.80411398,-48.09920243,6.285,5.001,96341
292.84246301,-46.27299428,8.104,6.949,96018
283.63516423,-49.87907359,6.681,6.585,92799
286.16648042,-48.40390518,7.944,6.769,93682
286.73169359,-48.29914438,5.933,5.948,93862
284.13347173,-48.99225475,7.69,6.75,92977
284.72082066,-48.50591282,8.439,6.789,93188
283.25977534,-48.36091656,6.311,6.183,92676
285.7939004,-47.05133204,8.11,6.969,93546
291.67324095,-46.57891474,8.843,6.845,95603
293.34008179,-45.27175282,5.561,5.579,96178
293.05828823,-44.54637726,7.091,6.54,96095
289.09059341,-45.46603048,7.133,5.526,94712
290.80473648,-44.79978637,4.667,4.311,95294
290.65954946,-44.45896074,3.828,3.935,95241
288.66484183,-45.19352534,7.04,6.009,94556
292.34934936,-43.44519383,5.947,5.727,95823
291.08948389,-43.72206458,8.24,6.325,95396
301.84648427,-52.88079032,7.023,5.1,99120
302.03979283,-52.5777949,7.319,6.542,99188
300.03490485,-50.2167069,7.125,6.711,98444
305.4209818,-49.99941303,6.91,6.319,100412
304.7332399,-47.71077512,8.475,6.485,100151
304.82437833,-47.58028804,6.67,6.185,100184
303.38490949,-47.71323388,8.112,6.609,99666
306.5198688,-46.66000684,7.045,6.754,100787
297.92808608,-50.97877009,7.475,6.942,97738
300.10553476,-49.35094653,7.54,6.295,98482
297.55858221,-47.55738784,8.102,6.101,97598
302.26603598,-47.06792638,8.4,6.631,99270
302.66293575,-46.73510225,8.323,6.961,99417
300.65093815,-45.19601612,8.148,6.69,98682
300.20135309,-45.11292027,6.128,5.817,98512
302.81580897,-43.66229343,7.646,6.636,99465
303.09933483,-42.78005879,7.81,6.332,99570
309.39180731,-47.29150209,4.368,3.203,101772
308.47946288,-44.51604942,6.382,5.228,101477
308.94920003,-44.33760338,7.552,6.473,101623
308.56888051,-43.44785846,8.382,6.88,101515
312.07681142,-44.19683122,8.0,6.609,102670
312.12143928,-43.98853195,5.508,5.138,102693
310.2317669,-42.39668542,7.424,6.359,102057
310.35276664,-42.13377977,8.326,6.503,102096
305.97156319,-42.42284643,5.881,5.668,100591
308.34538473,-41.52477904,7.605,6.877,101432
305.6146052,-42.04955476,5.579,5.572,100469
306.44969361,-40.79618207,7.883,6.239,100764
309.43289129,-41.22763293,7.127,6.662,101787
310.72067207,-39.55883205,7.649,6.407,102230
311.58362559,-39.19926485,5.364,5.456,102497
308.73115377,-38.0898932,6.749,6.465,101558
294.92407612,-45.27855132,6.586,6.28,96721
300.11036112,-43.04330641,8.271,6.299,98485
298.81540493,-41.86827352,5.499,4.235,98032
300.36158721,-40.81433284,6.445,6.321,98579
300.89674693,-38.85253809,7.214,6.929,98763
296.11553694,-41.60912871,8.507,6.975,97131
294.98136985,-39.43288998,6.908,6.649,96739
297.96085541,-39.87437082,5.255,5.31,97749
299.04414325,-38.32654166,8.871,6.824,98099
299.42209692,-38.0588548,7.008,6.596,98226
297.9425056,-37.3363347,8.2,6.773,97742
303.39111943,-38.44805549,7.413,6.946,99668
304.09838128,-36.45357506,8.299,6.555,99920
306.72069206,-37.40295304,7.785,6.584,100852
307.19474303,-35.59586811,5.959,6.062,101017
305.21624015,-35.67367421,8.183,6.613,100332
305.06041949,-34.58530046,7.328,6.696,100266
307.13666036,-34.40974139,8.391,6.889,100991
301.01115546,-37.87649503,7.658,6.984,98813
300.88940613,-37.94070715,6.614,4.928,98761
300.9000328,-37.52854134,8.213,6.991,98766
300.06638729,-37.70172179,7.193,6.057,98461
302.79974601,-36.10119781,6.391,5.413,99461
299.55564406,-36.68692801,7.369,6.991,98287
299.93407933,-35.27630705,4.157,4.325,98412
299.96398574,-34.69780779,5.508,5.321,98421
301.35777183,-34.66688839,6.991,6.992,98951
300.08438196,-33.70345393,6.222,5.704,98470
304.11020244,-35.1984698,6.972,6.582,99926
301.38346847,-32.99984279,6.467,6.543,98960
274.25383532,-51.06826617,5.996,6.041,89597
271.53838855,-51.74390679,6.661,6.482,88675
273.23435283,-50.55883122,6.933,6.587,89264
276.13807563,-49.6528776,7.162,6.521,90223
279.63170584,-48.72077589,8.375,6.697,91406
281.40482183,-48.26404598,7.061,6.838,92039
280.37783424,-48.09468591,8.046,6.592,91662
280.59367916,-47.76097292,7.17,6.677,91732
277.2077471,-49.07058505,5.392,4.22,90568
277.73433837,-48.0148336,7.245,6.71,90743
276.72504719,-48.11724087,6.508,5.541,90414
277.76559454,-47.82524326,8.371,6.877,
279.35746933,-47.07456984,7.276,6.908,91301
279.80955716,-47.90976773,6.109,5.868,91461
280.18285944,-47.0272465,6.889,6.815,91589
271.65780026,-50.09148467,3.526,3.635,88714
273.86113708,-48.8515855,7.715,6.679,89460
275.00714232,-48.76524103,6.736,6.585,89840
272.76835302,-47.51311648,7.615,6.203,89096
274.92202995,-45.69915501,7.483,6.893,89808
277.48309713,-47.22054872,7.312,5.821,90662
277.93930781,-45.91481266,4.778,4.902,90830
278.00810878,-45.75738358,4.9,5.048,90853
281.53744236,-44.22311803,8.793,6.937,92094
276.74339772,-45.96846635,3.254,3.436,90422
279.89649914,-43.1858789,7.552,5.621,91494
283.24958647,-46.58633121,6.213,6.165,92669
283.11345896,-46.59511868,7.656,5.691,92630
283.62129398,-45.4862717,6.563,6.641,92788
282.36392926,-45.81010524,6.894,5.896,92367
284.30963352,-43.91700567,6.174,6.257,93049
290.53969848,-42.01602226,7.788,6.464,95211
290.9715706,-40.61593839,3.819,3.927,95347
287.4902312,-41.89225448,5.746,5.841,94157
282.21037372,-43.68003818,5.604,5.472,92308
282.39580972,-43.4341034,5.498,5.575,92382
284.07063266,-42.71067127,6.604,5.456,92953
285.77865864,-42.09510289,4.699,4.721,93542
285.53550351,-41.91050135,6.202,6.207,93470
281.51480397,-42.56636434,7.412,6.989,92085
283.04974341,-41.70919664,8.365,6.624,92608
282.74436542,-41.06268959,6.388,6.474,92487
284.79568315,-39.5347111,6.445,6.49,93209
284.39331282,-39.82320204,6.528,6.31,93074
287.08737612,-40.49669605,5.969,4.693,94005
287.41566063,-39.82724057,7.824,6.556,94130
288.28376809,-38.68106956,7.168,6.955,
287.50732387,-39.34079447,5.622,4.227,94160
287.75794137,-39.00470052,6.344,6.343,94243
288.04075878,-37.58310095,7.822,6.674,94344
285.823735,-38.2531483,6.109,5.756,93552
287.36808863,-37.90447819,4.167,4.095,94114
286.71860316,-37.81065499,7.02,6.226,93858
286.60479182,-37.06349317,4.968,4.409,93825
270.06742007,-47.55382937,6.676,6.69,88152
272.80733434,-45.95441762,5.788,4.62,89112
272.12545764,-45.76701715,6.039,6.147,88859
273.44784839,-46.31259028,6.862,6.816,89342
275.25571852,-43.77483429,6.989,6.686,89936
273.97271294,-44.20646137,6.657,5.557,89507
277.30363755,-43.8459363,7.492,6.451,90597
276.07600231,-44.11025647,5.019,5.2,90200
277.9842566,-43.50738461,7.416,5.837,90842
278.37577028,-42.31250882,5.885,4.725,90982
277.76228565,-41.91383322,6.197,6.037,90759
278.25381067,-39.89202408,6.709,6.266,90936
278.08887754,-39.70400154,5.26,5.166,90887
271.70796365,-43.42500014,5.893,5.652,88726
271.70796365,-43.42500014,5.942,5.68,88726
274.66731758,-42.28839566,6.106,6.266,89726
273.30291035,-41.33611529,5.253,5.435,89290
272.77317521,-41.35911395,6.194,5.881,89099
277.1129759,-38.99566992,5.794,5.642,90541
278.34638953,-38.72598705,5.499,5.578,90968
278.3461693,-38.72007117,6.128,6.163,90969
277.31996118,-38.85130504,6.576,6.615,90604
275.31003726,-39.0217518,6.939,6.806,89955
275.57738163,-38.65689718,7.058,5.252,90037
274.32392714,-38.17770806,8.156,6.812,89617
275.22994488,-37.48765005,8.136,6.582,89920
275.72115209,-36.66955555,5.173,5.31,90074
275.87011233,-36.23798801,6.798,5.63,90124
281.93591272,-40.40616238,6.167,5.303,92226
281.24679894,-39.75011701,7.338,6.81,91992
281.2381541,-39.68618647,6.485,5.532,91989
280.94559597,-38.32344263,5.204,5.121,91875
281.03312371,-36.71833629,7.569,6.418,91901
281.32804112,-35.85676393,8.099,6.696,92017
284.16873224,-37.34324617,5.174,5.332,92989
285.26790827,-37.06154584,6.302,6.327,93371
285.26356001,-37.06093162,6.534,6.58,93368
284.68073584,-37.10734814,5.308,4.903,93174
283.84815103,-37.38660294,7.913,6.595,92866
282.32153486,-34.74916595,8.017,6.721,92350
281.08067365,-35.64199177,4.625,4.816,91918
276.34030665,-35.99202735,7.423,6.254,90290
278.49069225,-33.01656315,5.121,5.256,91014
282.06156277,-33.90819607,7.178,6.969,92268
282.26289039,-32.71041509,8.034,6.804,92329
279.82448263,-34.16631377,6.656,6.646,91466
278.86073271,-32.89075147,7.005,6.873,91137
293.53535281,-40.03463743,6.027,5.919,96234
295.9067417,-37.53876455,6.125,6.129,97067
295.55428133,-36.63342059,7.391,6.931,96932
288.89753779,-36.94936598,7.133,6.984,94651
290.37401182,-34.98343656,7.237,6.547,95149
287.40151698,-36.16481372,6.525,6.531,94124
289.91664543,-35.42145565,5.415,5.558,94986
289.13652483,-33.52231547,7.72,6.902,94730
293.42586348,-34.19770031,6.997,6.945,96199
294.50194294,-32.91280309,8.102,6.965,96577
294.15032646,-32.69086453,6.802,6.867,96453
292.56210482,-32.09140333,7.042,6.638,95905
293.11881916,-30.86947267,8.654,6.841,96111
298.77126009,-33.04624313,8.429,6.624,98012
296.50507379,-31.90857501,5.529,5.513,97260
301.08163884,-32.05629774,6.553,5.123,98842
301.84921027,-29.72081916,8.445,6.852,99121
299.73511203,-30.53839056,7.634,6.398,98351
299.204684,-30.57018622,6.761,6.582,98152
300.66449858,-27.70984656,6.528,4.676,98688
296.35139715,-30.90300611,6.964,6.829,97210
293.2631782,-30.36279846,8.857,6.94,96154
294.73424239,-28.607218,6.606,6.713,96644
297.29837405,-28.78897085,6.491,6.077,97515
,,6.436,4.698,98162
299.73832094,-26.19576704,5.959,4.945,98353
298.95982747,-26.29949408,5.605,4.773,98066
286.10440563,-31.0470795,5.525,5.486,93667
290.1091251,-31.81760297,8.765,6.751,95054
291.73534668,-29.74322767,5.638,5.642,95619
291.2668393,-29.30935943,7.577,6.065,95456
287.61512653,-30.00711415,7.048,6.566,94184
287.82839692,-29.50229016,6.228,6.266,94272
284.11348481,-31.6890235,8.039,6.585,92972
284.58866444,-31.03597028,7.872,6.238,93134
283.42068206,-31.99199625,8.883,6.975,92723
,,2.717,2.599,93506
283.17369655,-30.73406106,6.603,6.633,92649
283.15435906,-29.37967676,7.85,6.252,92643
283.85800627,-29.21310954,7.986,6.846,92870
286.87850479,-28.63680069,8.14,6.221,93925
286.73502439,-27.67042392,4.816,3.427,93864
287.43242796,-27.11441403,8.245,6.963,94136
287.19527952,-25.07932206,6.845,6.851,94045
291.12574913,-27.86594505,5.861,5.992,95408
292.46743808,-26.98560742,6.944,5.614,95865
295.59436896,-24.85930824,6.94,6.729,96938
,,4.513,4.587,96465
294.00688971,-24.71908406,5.852,5.663,96406
293.64142677,-23.85883138,8.712,6.685,96274
295.02985285,-23.42908618,7.286,6.073,96760
294.95607311,-23.42769438,6.365,6.325,96729
291.31868176,-24.50857986,5.29,5.038,95477
290.17117551,-24.21040947,8.074,6.946,95083
291.37358157,-23.96245577,7.329,5.599,95503
288.30695179,-25.90678577,7.566,5.924,94434
288.88510541,-25.25668133,5.532,4.924,94643
288.88845572,-24.17935052,6.883,6.299,94645
287.06067951,-24.65736927,6.296,6.286,93993
293.8991054,-20.78209598,7.38,6.799,96370
291.43060287,-22.45166827,8.49,6.931,95516
291.5798214,-21.77669581,7.17,5.708,95564
,,5.911,5.614,95077
,,6.256,6.127,95965
315.74147017,-38.6314474,5.793,5.354,103882
315.61319462,-38.53097403,7.353,6.057,103836
313.41744157,-39.80986309,7.048,5.484,103127
313.17969384,-39.10863142,8.098,6.983,103049
314.99872077,-36.12964265,6.546,6.141,103646
315.22153383,-36.05396512,7.98,6.758,103705
317.32579926,-37.93309451,8.102,6.962,104434
317.1720257,-37.24269589,6.791,6.889,104374
317.3430392,-36.70591711,7.051,6.517,104441
318.32901155,-36.42352845,7.189,6.062,104752
318.94494454,-36.2107142,7.97,6.28,104980
316.59969711,-34.62878919,8.184,6.923,104173
312.7531614,-37.91333149,7.317,5.661,102916
311.57752962,-36.12015028,6.966,6.53,102496
311.29884109,-35.16640673,7.599,6.897,102412
312.49202586,-33.7797206,6.14,4.999,102831
315.16844463,-35.29188497,8.014,6.855,103687
315.35787282,-32.89560128,7.04,6.876,103748
316.60282649,-32.34162054,6.607,5.319,104174
312.99484214,-33.17797354,6.083,6.057,102989
315.32274739,-32.25776111,5.748,4.752,103738
321.31566345,-34.85674482,7.493,6.961,105764
319.48452117,-32.17254439,4.794,4.717,105140
322.26558795,-31.23855739,6.557,6.518,106067
323.72083693,-29.69611985,6.28,6.402,106564
319.35681349,-30.74569108,8.372,6.97,105106
316.50478287,-30.1251222,7.028,5.804,104148
317.52477974,-29.72105663,8.729,6.83,104499
320.454583,-29.16607165,8.349,6.675,105476
319.72575279,-28.76582167,7.612,6.499,105228
318.32220863,-27.6193465,7.271,5.555,104750
319.94013585,-26.35286136,7.528,6.727,105312
320.98290093,-25.20248491,7.923,6.6,105646
310.08261894,-33.43184453,6.92,5.592,102014
310.34857351,-31.59828712,7.782,5.926,102092
312.69645247,-32.05460561,8.421,6.588,102901
313.35400392,-30.71895352,7.774,6.467,103103
311.34937878,-30.47820972,7.179,6.825,102435
312.90104279,-27.99525662,7.151,6.867,102959
306.9343478,-30.86784012,7.526,6.697,100925
308.6974689,-30.47347158,6.316,6.391,101552
307.7366777,-29.11266267,6.609,6.371,101211
303.96086729,-30.00527656,8.294,6.458,99878
305.11615491,-29.19723354,6.791,6.661,100288
306.36178643,-28.66327003,7.261,5.98,100738
310.21828089,-28.54927588,8.316,6.809,102050
311.30466847,-27.24728045,7.673,6.596,102414
310.14956838,-26.64515081,7.217,6.568,102032
310.3510877,-25.99991279,7.874,6.428,102094
309.46761662,-25.10921699,6.747,6.415,101808
315.79245944,-27.73159354,7.441,6.363,103902
315.4386657,-26.88099303,6.124,6.046,103777
313.52737704,-27.92523859,8.541,6.606,103168
312.89003948,-27.24476851,7.325,6.799,102954
312.9553789,-26.91913232,6.276,4.289,102978
314.1972145,-26.29637421,6.273,5.745,103389
316.78195142,-25.00585286,6.619,4.692,104234
312.32339097,-25.78123657,5.748,5.836,102772
,,4.617,4.172,102485
312.62557051,-24.9828179,7.415,6.896,102869
313.25481689,-23.78324348,7.632,6.572,103071
324.79230261,-27.30657516,7.502,6.811,106913
327.8525273,-23.27062107,7.435,6.913,107877
324.04572397,-26.17151868,5.993,5.753,106654
325.44255677,-25.10151399,8.016,6.63,107112
323.13859301,-24.59041762,6.673,6.454,106363
321.08653788,-24.42250194,7.13,6.759,105683
323.81648173,-23.45431445,7.804,6.506,106590
325.50290863,-23.26285875,6.487,5.349,107128
332.37066763,-23.65910905,7.498,6.459,109375
331.81296417,-22.2406735,7.945,6.932,109199
332.75992184,-21.2327923,6.682,6.155,109509
333.57506699,-21.07455457,6.675,5.628,109786
,,7.28,6.721,109786
329.68246713,-21.18294268,8.207,6.277,108494
327.92394934,-18.62294057,6.598,6.229,107901
329.19170617,-17.89705838,6.846,6.761,108327
332.24578725,-18.51959147,5.585,5.766,109332
330.54939727,-17.90347418,7.573,6.396,108784
321.45230454,-23.82209454,7.787,6.612,105815
321.03303027,-22.74709109,7.662,6.486,105662
320.7520645,-22.66904963,7.762,5.801,105576
,,4.991,3.841,105881
322.18083351,-21.80718172,5.616,4.602,106039
321.81174695,-21.19621018,7.671,5.931,105928
318.50744871,-22.21211458,7.005,6.975,104810
321.03997058,-20.85187098,6.869,5.496,105665
323.72905995,-20.25271939,7.319,6.781,106568
323.71270889,-20.08427935,6.172,5.744,106559
325.80639312,-19.62096404,6.525,6.242,107238
,,4.279,4.486,106723
322.49823028,-19.14782561,7.046,6.618,106143
318.9079168,-20.65169723,6.649,5.282,104963
,,5.326,5.316,104365
317.38749205,-20.55666122,6.688,6.287,104452
317.31430425,-20.19317266,8.003,6.846,104429
319.60889906,-20.33547588,7.942,6.732,105181
